field_1,lng,lat,owner,title,tags,taken
5563,15.440061000000000,44.292340000000003,126390410@N08,Rest,"sitting;croatia;calm;simplicity;rest;resting;starigrad;zadarskažupanija",Mon May 25 15:03:43 CEST 2015
5564,15.222151999999999,44.118865999999997,40571088@N00,Zadar Sun Saluatation,"croatia;zadar",Fri May 29 00:00:00 CEST 2015
5565,15.222151999999999,44.118865999999997,40571088@N00,Zadar Sea Organ,"croatia;zadar",Fri May 29 00:00:00 CEST 2015
5566,16.627980000000001,43.376292999999997,27485294@N05,Siesta,"croatia;adriaticsea;hrvatska;dalmatia;dalmacija;brač;postira;jadranskomore;islandofbrač;polježičanin;fjodorm",Fri May 22 19:36:19 CEST 2015
5567,16.627980000000001,43.376292999999997,27485294@N05,Amaryllis,"ngc;croatia;hrvatska;dalmatia;dalmacija;brač;postira;islandofbrač;polježičanin;flickrbronzetrophygroup;polježicestreet;ulicapolježice;fjodorm",Sat May 23 15:42:41 CEST 2015
5571,16.601542999999999,43.355139999999999,27485294@N05,Škrip - Museum,"croatia;hrvatska;dalmatia;dalmacija;brač;islandofbrač;škrip;polježičanin;fjodorm;museumoftheislandofbrač",Sat May 23 17:39:22 CEST 2015
5572,15.253221999999999,44.115336999999997,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 15:40:07 CEST 2015
5573,15.228866000000000,44.113000000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 16:59:30 CEST 2015
5574,15.228866000000000,44.113000000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:00:40 CEST 2015
5432,18.108051000000000,42.641556000000001,8844085@N03,IMG_1864,,Sat May 23 11:25:58 CEST 2015
5433,18.111055000000000,42.641013999999998,8844085@N03,IMG_1429,,Sat May 23 00:48:11 CEST 2015
5434,18.111055000000000,42.641013999999998,8844085@N03,IMG_1428,,Sat May 23 00:48:06 CEST 2015
5435,16.590214000000000,43.184024999999998,8669165@N08,Croatian People,"stari;grad;hvar",Sun May 24 18:40:21 CEST 2015
5436,16.349072000000000,43.566859999999998,83776910@N06,7123 006/7123 005 te Kaštel Stari op 27-5-2015,,Wed May 27 14:03:51 CEST 2015
5437,18.111027000000000,42.640265999999997,63817584@N03,"Rector’s Palace | Dubrovnik, Croatia","old;windows;heritage;beautiful;architecture;night;photography;lights;europa;europe;cityscape;croatia;arches;palace;medieval;unesco;architektur;bluehour;dubrovnik;palast;hdr;erbe;rector;dalmatia;kroatien;rektor;dalmatien;mittelalterlich;hdrphotography",Thu May 28 04:45:32 CEST 2015
5581,15.228866000000000,44.113000000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:05:44 CEST 2015
5582,15.226041000000000,44.115330000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:06:40 CEST 2015
5583,15.226041000000000,44.115330000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:07:46 CEST 2015
5584,15.226041000000000,44.115330000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:09:25 CEST 2015
5585,15.226041000000000,44.115330000000000,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:09:45 CEST 2015
5586,15.224349999999999,44.115622999999999,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:10:53 CEST 2015
5587,15.224349999999999,44.115622999999999,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:11:51 CEST 2015
5588,15.224349999999999,44.115622999999999,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:12:15 CEST 2015
5589,15.224349999999999,44.115622999999999,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:12:22 CEST 2015
5590,15.224349999999999,44.115622999999999,40571088@N00,"Zadar, Croatia","croatia;hr;zadar;zadarskažupanija",Thu May 28 17:12:45 CEST 2015
5450,16.344480000000001,43.567523999999999,83776910@N06,2044 027 te Kaštel Stari op 18-5-2015,,Mon May 18 14:55:19 CEST 2015
5451,16.349072000000000,43.566859999999998,83776910@N06,7122 010 te Kaštel Stari op 18-5-2015,,Mon May 18 13:23:36 CEST 2015
5452,16.352557999999998,43.566642999999999,83776910@N06,7123 016/7123 015 te Kaštel Stari op 27-5-2015,,Wed May 27 12:10:45 CEST 2015
5453,16.470770000000002,43.537227999999999,83776910@N06,2044 027 te Solin op 19-5-2015,,Tue May 19 12:23:53 CEST 2015
5454,16.344673000000000,43.567436000000001,83776910@N06,7123 015/7123 016 te Kaštel Stari op 18-5-2015,,Mon May 18 12:28:36 CEST 2015
5462,18.111027000000000,42.640265999999997,63817584@N03,Old Dubrovnik,"dubrovnik;croatia;galleon;ship;castle;wall;hdr",Thu May 28 17:32:14 CEST 2015
5411,15.963263000000000,43.805233000000001,97503184@N05,"Croatia / Kroatien: Krka, Skradinski buk","wasser;fluss;wasserfall;skradinskibuk;wasserfälle;landschaft;landscape;water;river;krka;kroatien;croatia;heiter;welle;waves;strom;grün;green;trees;bäume;waterfall;wasserlauf;croazia;croatie;croacia;kroatië;hrvatska;chorwacja;croácia;kroatia;paysage;",Sun May 24 11:51:20 CEST 2015
5419,15.947426999999999,43.819355000000002,97503184@N05,Croatia / Kroatien: Krka,"croatia;kroatien;wasser;water;spiegelung;reflections;outdoor;day;tag;krka;river;fluss;croazia;croatie;croacia;kroatië;hrvatska;chorwacja;croácia;kroatia;canoneos5dmarkiii;dslr;canon;eos;5d;mark;iii;canoneos5d;eau;agua;acqua;vand;woda;вода́;水;م�",Sun May 24 11:28:33 CEST 2015
5423,18.110405000000000,42.640976000000002,8844085@N03,IMG_1391,,Thu May 21 01:50:26 CEST 2015
5424,18.105855999999999,42.641415000000002,8844085@N03,IMG_1387,,Wed May 20 19:58:07 CEST 2015
5426,18.108163999999999,42.641033000000000,8844085@N03,IMG_1874,,Sat May 23 12:40:53 CEST 2015
5427,18.108288000000002,42.640953000000003,8844085@N03,IMG_1873,,Sat May 23 12:39:11 CEST 2015
5428,18.024287999999999,42.680923000000000,8844085@N03,IMG_1870,,Sat May 23 11:40:58 CEST 2015
5429,18.024287999999999,42.680923000000000,8844085@N03,IMG_1869,,Sat May 23 11:40:48 CEST 2015
5430,18.107624000000001,42.641514000000001,8844085@N03,IMG_1867,,Sat May 23 11:28:16 CEST 2015
5431,18.108051000000000,42.641556000000001,8844085@N03,IMG_1865,,Sat May 23 11:26:00 CEST 2015
5490,16.344114000000001,43.567570000000003,83776910@N06,7123 005/7123 006 te Kaštel Stari op 27-5-2015,,Wed May 27 12:28:24 CEST 2015
5491,15.225493999999999,44.115738000000000,132990893@N06,Play Me a Song,"croatia;hr;zadar;zadarskažupanija",Thu May 28 17:52:20 CEST 2015
5492,15.226041000000000,44.115330000000000,132990893@N06,For Whom?,"croatia;hr;zadar;zadarskažupanija",Thu May 28 17:54:01 CEST 2015
5493,15.224349999999999,44.115622999999999,132990893@N06,Long Time Baking,"croatia;hr;zadar;zadarskažupanija",Thu May 28 17:11:29 CEST 2015
5494,15.226610000000001,44.114710000000002,36286380@N04,Time for a walk,"street;spring;croatia;zadar;hrvatska;2015",Tue May 26 16:11:59 CEST 2015
5501,18.112431999999998,42.640372999999997,89279289@N07,Dubrovnik Harbour,"harbor;europe;cloudy;croatia;clear;dubrovnik",Tue May 19 14:49:39 CEST 2015
5438,16.627980000000001,43.376292999999997,27485294@N05,Low air presure,"croatia;adriaticsea;hrvatska;jugo;dalmatia;dalmacija;brač;depress;postira;jadranskomore;islandofbrač;polježičanin;fjodorm;fishermanjames;southwindandlightrain",Sat May 23 08:19:45 CEST 2015
5439,16.601542999999999,43.355139999999999,27485294@N05,Chapel of St Spirit,"croatia;hrvatska;dalmatia;dalmacija;brač;islandofbrač;škrip;polježičanin;fjodorm",Sat May 23 17:37:04 CEST 2015
5440,16.627980000000001,43.376292999999997,27485294@N05,Clearing from westside,"croatia;adriaticsea;hrvatska;dalmatia;dalmacija;brač;postira;jadranskomore;islandofbrač;polježičanin;fjodorm",Sat May 23 08:07:59 CEST 2015
5441,16.627980000000001,43.376292999999997,27485294@N05,Long shadows,"postira;islandofbrač;brač;dalmatia;dalmacija;croatia;hrvatska;adriaticsea;jadranskomore;polježičanin;fjodorm",Fri May 22 19:40:53 CEST 2015
5442,15.222478000000001,44.115319999999997,36286380@N04,Another Zadar Sunset,"sunset;sea;croatia;more;zadar;adriatic;hrvatska;zalazak;sunca;jadransko",Tue May 19 19:18:36 CEST 2015
5443,16.627980000000001,43.376292999999997,27485294@N05,Quiet afternoon,"postira;islandofbrač;brač;dalmatia;dalmacija;croatia;hrvatska;adriaticsea;jadranskomore;polježičanin;fjodorm",Fri May 22 19:36:34 CEST 2015
5446,16.344480000000001,43.567523999999999,83776910@N06,7123 001/7123 002 te Kaštel Stari op 29-5-2015,,Fri May 29 12:10:19 CEST 2015
5447,16.242567000000001,43.571711999999998,83776910@N06,2062 106 te Labin Dalmatinska op 28-5-2015,,Thu May 28 09:24:50 CEST 2015
5448,16.348385000000000,43.567062000000000,83776910@N06,7122 010 te Kaštel Stari op 18-5-2015,,Mon May 18 13:09:21 CEST 2015
5449,16.470770000000002,43.537227999999999,83776910@N06,2132 058 en 2132 075 te Solin op 19-5-2015,,Tue May 19 12:12:28 CEST 2015
8779,18.109605999999999,42.638855000000000,20189445@N00,Balkans,balkans,Wed Jun 17 11:07:38 CEST 2015
8780,18.110112999999998,42.639026999999999,20189445@N00,Balkans,balkans,Wed Jun 17 11:09:27 CEST 2015
8781,18.110752000000002,42.638950000000001,20189445@N00,Balkans,balkans,Wed Jun 17 11:10:06 CEST 2015
8782,18.111184999999999,42.639090000000003,20189445@N00,Balkans,balkans,Wed Jun 17 11:11:50 CEST 2015
8783,18.111640000000001,42.639187000000000,20189445@N00,Balkans,balkans,Wed Jun 17 11:13:21 CEST 2015
8784,18.112179999999999,42.639470000000003,20189445@N00,Balkans,balkans,Wed Jun 17 11:17:42 CEST 2015
8785,18.112188000000000,42.639457999999998,20189445@N00,Balkans,balkans,Wed Jun 17 11:17:52 CEST 2015
8786,18.112435999999999,42.639620000000001,20189445@N00,Balkans,balkans,Wed Jun 17 11:18:19 CEST 2015
8787,18.112423000000000,42.639862000000001,20189445@N00,Balkans,balkans,Wed Jun 17 11:19:38 CEST 2015
8788,18.111713000000002,42.639995999999996,20189445@N00,Balkans,balkans,Wed Jun 17 11:20:21 CEST 2015
8789,18.111439000000001,42.639983999999998,20189445@N00,Balkans,balkans,Wed Jun 17 11:24:04 CEST 2015
8790,18.111273000000001,42.640816000000001,20189445@N00,Balkans,balkans,Wed Jun 17 11:29:45 CEST 2015
8791,18.109034999999999,42.641939999999998,20189445@N00,Balkans,balkans,Wed Jun 17 13:28:02 CEST 2015
8792,18.108982000000001,42.641857000000002,20189445@N00,Balkans,balkans,Wed Jun 17 13:26:42 CEST 2015
8793,18.109200999999999,42.642280000000000,20189445@N00,Balkans,balkans,Wed Jun 17 13:29:13 CEST 2015
8794,18.109310000000001,42.642420000000001,20189445@N00,Balkans,balkans,Wed Jun 17 13:30:26 CEST 2015
8795,18.109285000000000,42.642389999999999,20189445@N00,Balkans,balkans,Wed Jun 17 13:31:24 CEST 2015
8796,18.109370999999999,42.642426000000000,20189445@N00,Balkans,balkans,Wed Jun 17 13:32:19 CEST 2015
8797,18.109266000000002,42.642035999999997,20189445@N00,Balkans,balkans,Wed Jun 17 13:33:45 CEST 2015
8798,18.109352000000001,42.642173999999997,20189445@N00,Balkans,balkans,Wed Jun 17 13:35:31 CEST 2015
8799,18.109473999999999,42.642325999999997,20189445@N00,Balkans,balkans,Wed Jun 17 13:38:03 CEST 2015
8800,18.110147000000001,42.642043999999999,20189445@N00,Balkans,balkans,Wed Jun 17 13:39:41 CEST 2015
8801,18.110374000000000,42.641953000000001,20189445@N00,Balkans,balkans,Wed Jun 17 13:44:27 CEST 2015
8802,18.110430000000001,42.641953000000001,20189445@N00,Balkans,balkans,Wed Jun 17 13:46:34 CEST 2015
8803,18.110119000000001,42.641421999999999,20189445@N00,Balkans,balkans,Wed Jun 17 13:59:38 CEST 2015
8804,18.110115000000000,42.641421999999999,20189445@N00,Balkans,balkans,Wed Jun 17 14:01:01 CEST 2015
8805,18.110111000000000,42.641419999999997,20189445@N00,Balkans,balkans,Wed Jun 17 14:05:12 CEST 2015
8806,18.111689999999999,42.640774000000000,20189445@N00,Balkans,balkans,Wed Jun 17 15:32:37 CEST 2015
8807,18.126754999999999,42.633550000000000,20189445@N00,Balkans,balkans,Wed Jun 17 16:02:35 CEST 2015
8808,18.214815000000002,42.581116000000002,20189445@N00,Balkans,balkans,Wed Jun 17 16:15:44 CEST 2015
8809,18.127009999999999,42.632603000000003,20189445@N00,Balkans,balkans,Wed Jun 17 16:06:36 CEST 2015
8810,18.215136999999999,42.581367000000000,20189445@N00,Balkans,balkans,Wed Jun 17 16:15:17 CEST 2015
8545,17.180845000000001,42.974040000000002,31606290@N04,Roses,"croatia;nature;maddlen;flowers;roses;pink;chorwacja",Tue Jun 09 19:00:26 CEST 2015
8556,18.217096000000002,42.580997000000004,20189445@N00,Balkans,balkans,Tue Jun 16 20:21:38 CEST 2015
8557,18.217077000000000,42.580979999999997,20189445@N00,IMG_1220,,Tue Jun 16 20:21:46 CEST 2015
8558,18.217137999999998,42.580962999999997,20189445@N00,Balkans,balkans,Tue Jun 16 21:47:30 CEST 2015
8644,18.109881999999999,42.640045000000001,20189445@N00,Balkans,balkans,Tue Jun 16 09:13:21 CEST 2015
8649,18.106304000000002,42.641663000000001,20189445@N00,Balkans,balkans,Tue Jun 16 08:20:26 CEST 2015
8650,18.106753999999999,42.641013999999998,20189445@N00,Balkans,balkans,Tue Jun 16 08:26:55 CEST 2015
8651,18.106539999999999,42.640495000000001,20189445@N00,Balkans,balkans,Tue Jun 16 08:29:29 CEST 2015
8652,18.106338999999998,42.640630000000002,20189445@N00,Balkans,balkans,Tue Jun 16 08:29:55 CEST 2015
8653,18.107496000000001,42.641663000000001,20189445@N00,Balkans,balkans,Tue Jun 16 08:51:30 CEST 2015
8654,18.107330000000001,42.640960000000000,20189445@N00,Balkans,balkans,Tue Jun 16 08:55:50 CEST 2015
8655,18.107458000000001,42.640923000000001,20189445@N00,Balkans,balkans,Tue Jun 16 08:56:03 CEST 2015
8656,18.107572999999999,42.640900000000002,20189445@N00,Balkans,balkans,Tue Jun 16 08:57:45 CEST 2015
8657,18.107659999999999,42.640835000000003,20189445@N00,Balkans,balkans,Tue Jun 16 08:58:59 CEST 2015
8658,18.107642999999999,42.640197999999998,20189445@N00,Balkans,balkans,Tue Jun 16 08:59:41 CEST 2015
8659,18.107939999999999,42.640082999999997,20189445@N00,Balkans,balkans,Tue Jun 16 08:59:51 CEST 2015
8660,18.108170999999999,42.640050000000002,20189445@N00,Balkans,balkans,Tue Jun 16 09:01:45 CEST 2015
8661,18.107634999999998,42.640230000000003,20189445@N00,Balkans,balkans,Tue Jun 16 09:02:16 CEST 2015
8701,18.110372999999999,42.639915000000002,20189445@N00,Balkans,balkans,Tue Jun 16 09:05:45 CEST 2015
8702,18.109919000000001,42.640056999999999,20189445@N00,Balkans,balkans,Tue Jun 16 09:12:24 CEST 2015
8703,18.110503999999999,42.640284999999999,20189445@N00,Balkans,balkans,Tue Jun 16 09:17:55 CEST 2015
8704,18.107700000000001,42.641807999999997,20189445@N00,Balkans,balkans,Tue Jun 16 12:01:48 CEST 2015
8705,18.110520999999999,42.640300000000003,20189445@N00,Balkans,balkans,Tue Jun 16 09:31:32 CEST 2015
8706,18.111190000000001,42.640472000000003,20189445@N00,Balkans,balkans,Tue Jun 16 09:33:16 CEST 2015
8707,18.110465999999999,42.641052000000002,20189445@N00,Balkans,balkans,Tue Jun 16 09:37:54 CEST 2015
8708,18.110313000000001,42.641094000000002,20189445@N00,Balkans,balkans,Tue Jun 16 09:39:37 CEST 2015
8709,18.110296000000002,42.640839999999997,20189445@N00,Balkans,balkans,Tue Jun 16 09:46:37 CEST 2015
8710,18.110071000000001,42.641154999999998,20189445@N00,Balkans,balkans,Tue Jun 16 09:41:31 CEST 2015
8711,18.110308000000000,42.640796999999999,20189445@N00,Balkans,balkans,Tue Jun 16 09:46:22 CEST 2015
8712,18.110230000000001,42.640999999999998,20189445@N00,Balkans,balkans,Tue Jun 16 09:47:16 CEST 2015
8713,18.110265999999999,42.641013999999998,20189445@N00,Balkans,balkans,Tue Jun 16 09:47:33 CEST 2015
8714,18.110282999999999,42.640957000000000,20189445@N00,Balkans,balkans,Tue Jun 16 09:48:48 CEST 2015
8848,18.110316999999998,42.641075000000001,58853198@N03,Dubrovnik 3.,,Thu Jun 18 19:11:11 CEST 2015
8849,18.110316999999998,42.641075000000001,58853198@N03,Dubrovnik 2.,,Fri Jun 19 20:57:58 CEST 2015
8850,18.110316999999998,42.641075000000001,58853198@N03,Dubrovnik 1.,,Fri Jun 19 15:41:05 CEST 2015
8851,18.110316999999998,42.641075000000001,58853198@N03,Filip.,,Fri Jun 19 22:30:29 CEST 2015
8852,18.110316999999998,42.641075000000001,58853198@N03,George.,,Fri Jun 19 22:51:56 CEST 2015
8853,18.110316999999998,42.641075000000001,58853198@N03,George.,,Thu Jun 18 20:46:30 CEST 2015
8854,15.921163000000000,43.601649999999999,7616308@N08,Sunset Primosten 2015,"sunset;sonnenuntergang;croatia;adria;hrvatska;jadran;dalmatia;kroatien;primosten",Thu Jun 11 20:46:31 CEST 2015
8861,15.226364000000000,44.118650000000002,46526055@N08,,architecture,Wed Jun 17 01:40:42 CEST 2015
8862,15.226364000000000,44.118650000000002,46526055@N08,,"architecture;bnw",Wed Jun 17 01:45:00 CEST 2015
8863,15.226364000000000,44.118650000000002,46526055@N08,,"architecture;bnw",Wed Jun 17 01:46:25 CEST 2015
8864,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 01:58:12 CEST 2015
8865,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 02:05:48 CEST 2015
8866,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 02:09:26 CEST 2015
8867,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 02:52:08 CEST 2015
8868,15.226364000000000,44.118650000000002,46526055@N08,,bnw,Wed Jun 17 03:03:25 CEST 2015
8869,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 17:20:16 CEST 2015
8870,15.226364000000000,44.118650000000002,46526055@N08,,,Wed Jun 17 18:41:51 CEST 2015
8871,15.226364000000000,44.118650000000002,46526055@N08,,architecture,Wed Jun 17 18:59:07 CEST 2015
8872,15.891177000000001,43.735492999999998,68760264@N05,Outside,"leica;zeiss;50mm;europe;croatia;f15;carlzeiss;zm;šibenik;m240;leicam;vinoino",Wed Jun 17 19:48:14 CEST 2015
8873,15.986694999999999,43.746662000000001,68760264@N05,Huge Fan,"leica;europe;croatia;bluesky;12mm;f56;voigtländer;windpower;windturbines;ultrawideangle;šibenik;m240;leicam",Wed Jun 17 23:21:17 CEST 2015
8874,15.889191000000000,43.735816999999997,68760264@N05,Walking with Shadow,"leica;travel;light;sunset;shadow;europe;croatia;asph;croatian;superwideangle;21mm;šibenik;m240;leicam;f34;superelmar",Wed Jun 17 01:36:12 CEST 2015
8875,15.891177000000001,43.735492999999998,68760264@N05,Vino & Ino,"leica;travel;50mm;europe;croatia;carlzeiss;zm;šibenik;m240;leicam",Wed Jun 17 19:47:31 CEST 2015
8876,15.420749000000001,43.921819999999997,141784945@N07,,cerclevespistedefrance,Fri Jun 12 18:47:22 CEST 2015
8877,15.222394000000000,44.115321999999999,141784945@N07,,"vespa;cerclevespistedefrance",Sat Jun 13 14:00:17 CEST 2015
8878,15.445747000000001,43.941592999999997,141784945@N07,,,Tue Jun 09 21:33:03 CEST 2015
8879,15.443021999999999,43.936210000000003,141784945@N07,,cerclevespistedefrance,Fri Jun 12 10:41:58 CEST 2015
8880,15.357599000000000,44.174385000000001,141348608@N08,Grabi #09,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:00:37 CEST 2015
8881,15.357599000000000,44.174385000000001,141348608@N08,Grabi #08,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:01:09 CEST 2015
8882,15.357599000000000,44.174385000000001,141348608@N08,Grabi #07,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:01:31 CEST 2015
8883,15.357599000000000,44.174385000000001,141348608@N08,Grabi #06,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:01:42 CEST 2015
8884,15.357599000000000,44.174385000000001,141348608@N08,Grabi #05,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:01:47 CEST 2015
8885,15.357599000000000,44.174385000000001,141348608@N08,Grabi #03,"panorama;coast;croatia;aerial;more;grad;zadar;zona;zara;poslovna;adriatic;dalmatia;dalmacija;crno;grabi;izzraka;aeropixel",Fri Jun 12 13:02:37 CEST 2015
8747,18.110758000000001,42.641889999999997,20189445@N00,Balkans,balkans,Wed Jun 17 10:08:04 CEST 2015
8748,18.109596000000000,42.642180000000003,20189445@N00,Balkans,balkans,Wed Jun 17 10:08:19 CEST 2015
8749,18.109997000000000,42.642017000000003,20189445@N00,Balkans,balkans,Wed Jun 17 10:08:46 CEST 2015
8750,18.109705000000002,42.642119999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:09:27 CEST 2015
8751,18.109525999999999,42.642200000000003,20189445@N00,Balkans,balkans,Wed Jun 17 10:09:55 CEST 2015
8752,18.109535000000001,42.642240000000001,20189445@N00,Balkans,balkans,Wed Jun 17 10:11:02 CEST 2015
8753,18.109694000000001,42.642119999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:12:55 CEST 2015
8754,18.109673999999998,42.642119999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:15:20 CEST 2015
8755,18.109673999999998,42.642128000000000,20189445@N00,Balkans,balkans,Wed Jun 17 10:15:37 CEST 2015
8756,18.109266000000002,42.642482999999999,20189445@N00,Balkans,balkans,Wed Jun 17 10:16:58 CEST 2015
8757,18.109352000000001,42.642386999999999,20189445@N00,Balkans,balkans,Wed Jun 17 10:17:49 CEST 2015
8758,18.109278000000000,42.642364999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:19:05 CEST 2015
8759,18.109052999999999,42.642474999999997,20189445@N00,Balkans,balkans,Wed Jun 17 10:19:49 CEST 2015
8760,18.108537999999999,42.642727000000001,20189445@N00,Balkans,balkans,Wed Jun 17 10:21:01 CEST 2015
8761,18.108568000000002,42.642800000000001,20189445@N00,Balkans,balkans,Wed Jun 17 10:21:35 CEST 2015
8762,18.108473000000000,42.642719999999997,20189445@N00,Balkans,balkans,Wed Jun 17 10:23:34 CEST 2015
8763,18.108473000000000,42.642822000000002,20189445@N00,Balkans,balkans,Wed Jun 17 10:26:42 CEST 2015
8764,18.108481999999999,42.642806999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:28:33 CEST 2015
8765,18.108460999999998,42.642741999999998,20189445@N00,Balkans,balkans,Wed Jun 17 10:29:44 CEST 2015
8766,18.108481999999999,42.642829999999996,20189445@N00,Balkans,balkans,Wed Jun 17 10:35:39 CEST 2015
8767,18.108097000000001,42.642550000000000,20189445@N00,Balkans,balkans,Wed Jun 17 10:37:38 CEST 2015
8768,18.107880000000002,42.642403000000002,20189445@N00,Balkans,balkans,Wed Jun 17 10:39:24 CEST 2015
8769,18.107256000000000,42.641692999999997,20189445@N00,Balkans,balkans,Wed Jun 17 10:42:45 CEST 2015
8770,18.106922000000001,42.641585999999997,20189445@N00,Balkans,balkans,Wed Jun 17 10:44:31 CEST 2015
8771,18.106680000000001,42.640324000000000,20189445@N00,Balkans,balkans,Wed Jun 17 10:51:47 CEST 2015
8772,18.106857000000002,42.639960000000002,20189445@N00,Balkans,balkans,Wed Jun 17 10:54:21 CEST 2015
8773,18.107046000000000,42.639525999999996,20189445@N00,Balkans,balkans,Wed Jun 17 10:57:15 CEST 2015
8774,18.107265000000002,42.639366000000003,20189445@N00,Balkans,balkans,Wed Jun 17 11:00:13 CEST 2015
8775,18.107711999999999,42.639125999999997,20189445@N00,Balkans,balkans,Wed Jun 17 11:01:15 CEST 2015
8776,18.107792000000000,42.639119999999998,20189445@N00,Balkans,balkans,Wed Jun 17 11:01:26 CEST 2015
8777,18.107963999999999,42.639125999999997,20189445@N00,Balkans,balkans,Wed Jun 17 11:02:51 CEST 2015
8778,18.108799999999999,42.639029999999998,20189445@N00,Balkans,balkans,Wed Jun 17 11:06:56 CEST 2015
8052,18.092687999999999,42.656790000000001,128928019@N06,OJ6A5348.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 17:20:43 CEST 2015
8053,18.093216000000002,42.654567999999998,128928019@N06,OJ6A5340.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 17:17:33 CEST 2015
8054,18.092596000000000,42.657159999999998,128928019@N06,OJ6A5391.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 20:35:41 CEST 2015
8055,18.092718000000001,42.657020000000003,128928019@N06,OJ6A5361.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 19:55:01 CEST 2015
8056,18.436996000000001,42.487600000000000,128928019@N06,OJ6A5268.jpg,"dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;paljebrdo;クロアチア共和国",Fri Jun 05 10:02:40 CEST 2015
8057,18.136854000000000,42.633453000000003,128928019@N06,OJ6A5312.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 14:17:26 CEST 2015
8058,18.136845000000001,42.633409999999998,128928019@N06,OJ6A5316.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 14:21:57 CEST 2015
8059,18.092715999999999,42.656692999999997,128928019@N06,OJ6A5401.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 22:46:12 CEST 2015
8060,18.400058999999999,42.506546000000000,128928019@N06,OJ6A5274.jpg,"gruda;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 10:26:36 CEST 2015
8061,18.301687000000001,42.545451999999997,128928019@N06,OJ6A5279.jpg,"dubrovačkoneretvanskažupanija;komaji;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 11:07:49 CEST 2015
8062,18.092718000000001,42.657010000000000,128928019@N06,OJ6A5360.jpg,"dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij;クロアチア共和国",Fri Jun 05 19:54:29 CEST 2015
