lng,lat,owner,title,tags,descriptio,taken
16.41941,43.5078,13789504@N03,"Sv. Nikola, Split",churches;croatia;split,,Fri Jun 19 03:37:18 CEST 2009
16.439001,43.50846,13789504@N03,"Marmontova Ulica, Split",croatia;split,,Fri Jun 19 02:34:34 CEST 2009
18.002686,42.69772,76097978@N00,Shoreline,,,Sun May 31 07:13:50 CEST 2009
16.438797,43.508423,13789504@N03,"Fish Market, Split",croatia;split,,Fri Jun 19 02:31:31 CEST 2009
16.928911,43.36791,93943137@N08,"Wellness, Bluesun hotel Soline, Brela",,,Tue Jun 09 19:50:45 CEST 2009
18.002686,42.69772,76097978@N00,Say goodbye,,,Sun May 31 07:38:44 CEST 2009
18.109074,42.64134,54133468@N05,JuneWestern Balkans 014,,,Tue Jun 16 19:49:44 CEST 2009
17.974234,42.7113,76097978@N00,"Trsteno, Croatia",boat;harbour;croatia;trsteno,,Sun May 31 06:59:24 CEST 2009
18.109074,42.64134,54133468@N05,JuneWestern Balkans 019,,,Sat Jun 20 18:01:23 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Roof Tops 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 05:19:26 CEST 2009
18.107529,42.641064,49288134@N05,Stari Grad (Old City) Dubrovnik,,,Wed Jun 17 13:14:08 CEST 2009
16.928911,43.36791,93943137@N08,"Wellness, Bluesun hotel Soline, Brela",,,Tue Jun 09 19:50:45 CEST 2009
18.107529,42.641064,49288134@N05,Dubrovnik walkways,,,Thu Jun 18 15:49:59 CEST 2009
18.107529,42.641064,49288134@N05,Dubrovnik University grounds,,,Thu Jun 18 08:10:39 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik City 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:18:48 CEST 2009
18.107529,42.641064,49288134@N05,Dubnrovnik alleys,,,Thu Jun 18 07:55:21 CEST 2009
18.109394,42.64117,51226680@N03,Dubrovnik birds,tower;birds;croatia;dubrovnik;adriatic;hrvatska,,Thu Jun 18 04:10:27 CEST 2009
16.25164,43.517033,84604543@N00,view over Trogir's roof tops,sea;mountain;church;town;croatia;trogir;brigroof,,Fri Jun 12 12:41:41 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik City,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:32 CEST 2009
18.110113,42.64184,51226680@N03,Dubrovnik street,street;stairs;croatia;dubrovnik;adriatic;hrvatska,,Thu Jun 18 05:03:07 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Stairs,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 06:24:26 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Harbor,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:49 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Church 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 05:14:56 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Harbor 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:16 CEST 2009
15.133366,43.906487,39641739@N03,Sonnenuntergang,sunset;urlaub;2009;kroatien,,Thu Jun 11 19:39:52 CEST 2009
16.441114,43.172947,80830567@N08,228 Croatia - Hvar - 35,europe;balkans,,Wed Jun 10 14:56:29 CEST 2009
16.441822,43.174675,12588700@N00,P6090413,,,Tue Jun 09 15:53:24 CEST 2009
18.11065,42.64275,12496504@N06,"Dubrovnik, Croatia",billbirtwhistle,,Wed Jun 10 12:34:42 CEST 2009
16.439484,43.17235,12588700@N00,P6090395,,,Tue Jun 09 15:12:46 CEST 2009
16.482647,43.54015,12588700@N00,P6100445,,,Wed Jun 10 13:09:58 CEST 2009
16.433067,43.516937,54930984@N06,Vatromet,europe;croatia;split;dalmatia;spinut,,Tue Jun 09 23:00:16 CEST 2009
16.439484,43.17235,12588700@N00,P6090396,,,Tue Jun 09 15:12:53 CEST 2009
18.109201,42.639957,48929439@N08,IMG_5358,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:10:03 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Port,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:18:54 CEST 2009
16.937592,43.36277,93943137@N08,"Brela - Dalmatia, Croatia",,,Fri Jun 19 12:23:29 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Lighthouse,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:17:25 CEST 2009
16.2992,43.5393,80830567@N08,227 Croatia - Split  - 44,europe;balkans;unescosite,,Tue Jun 09 16:32:02 CEST 2009
16.920887,43.3743,93943137@N08,"Brela - Dalmatia, Croatia",,,Fri Jun 19 12:04:23 CEST 2009
18.11065,42.64275,12496504@N06,Croatian Kayaking,travel;canon;kayak;croatia;dubrovnik;billbirtwhistle,,Wed Jun 10 09:50:48 CEST 2009
16.922604,43.37093,93943137@N08,Punta Rata beach in Brela,,,Tue Jun 09 17:38:49 CEST 2009
16.441114,43.172947,80830567@N08,228 Croatia - Hvar - 35,europe;balkans,,Wed Jun 10 14:56:29 CEST 2009
16.937592,43.36277,93943137@N08,"Brela - Dalmatia, Croatia",,,Fri Jun 19 12:23:29 CEST 2009
16.482647,43.54015,12588700@N00,P6100452,,,Wed Jun 10 13:26:44 CEST 2009
16.2992,43.5393,80830567@N08,227 Croatia - Split  - 44,europe;balkans;unescosite,,Tue Jun 09 16:32:02 CEST 2009
16.482647,43.54015,12588700@N00,P6100445,,,Wed Jun 10 13:09:58 CEST 2009
16.482647,43.54015,12588700@N00,P6100464,,,Wed Jun 10 13:35:22 CEST 2009
16.439484,43.17235,12588700@N00,P6090396,,,Tue Jun 09 15:12:53 CEST 2009
16.482647,43.54015,12588700@N00,P6100450,,,Wed Jun 10 13:26:18 CEST 2009
17.374535,43.202923,60778650@N04,Vrgorac,,,Fri Jun 19 17:19:07 CEST 2009
15.224475,44.1168,54133468@N05,JuneWestern Balkans 010,,,Thu Jun 11 11:24:46 CEST 2009
17.019613,43.290653,41183437@N08,Makarska night,sunset;day;clear,,Fri Jun 19 20:23:51 CEST 2009
18.10712,42.641716,127595723@N04,Dubrovnik,europe;croatia;2009;dubrovnik;50d,,Sat Jun 13 14:48:00 CEST 2009
16.920887,43.3743,93943137@N08,"Brela - Dalmatia, Croatia",,,Fri Jun 19 12:04:23 CEST 2009
16.433067,43.516937,54930984@N06,Vatromet,europe;croatia;split;dalmatia;spinut,,Tue Jun 09 23:00:16 CEST 2009
16.922604,43.37093,93943137@N08,Punta Rata beach in Brela,,,Tue Jun 09 17:38:49 CEST 2009
16.939287,43.368855,93943137@N08,"Brela - Dalmatia, Croatia",,,Tue Jun 09 16:07:08 CEST 2009
16.426792,43.515816,49288134@N05,Split,,,Thu Jun 18 16:03:03 CEST 2009
16.144794,43.450302,28671113@N05,Drvenik 10.6 (210),,,Wed Jun 10 14:28:10 CEST 2009
18.114653,42.641308,52631484@N05,View of Dubrovnik,nikon,,Sat Jun 20 09:47:59 CEST 2009
16.106644,43.08594,69103485@N00,Croatia,mare;croatia;croazia;gabbiano;traghetto;jadrolinja;estate09;anconaspalato;spalatovis,,Sun Jun 14 11:26:01 CEST 2009
16.615446,43.304195,52631484@N05,Bell tower of Lozisca,church;landscape;nikon;village;croatia;bracisland;lozisca;belltover;flickrchallengegroup,,Wed Jun 17 11:25:12 CEST 2009
18.08487,42.649616,52631484@N05,Sunbath in Dubrovnik 2,beach;girl;nikon;croatia;sunbath;fortress;dubrovnik;rampart,,Sat Jun 20 12:11:28 CEST 2009
18.109728,42.642456,52631484@N05,Bell towers in Dubrovnik,roof;orange;nikon;croatia;belltower;dubrovnik,,Fri Jun 19 09:50:27 CEST 2009
16.441126,43.170834,12588700@N00,P6090389,,,Tue Jun 09 15:01:56 CEST 2009
16.441822,43.174675,12588700@N00,P6090413,,,Tue Jun 09 15:53:24 CEST 2009
18.122463,42.625748,91219041@N00,Clear Adriatic,blue;sea;green;water;croatia;clear;dubrovnik;lokrum,,Sat Jun 20 09:11:15 CEST 2009
16.439484,43.17235,12588700@N00,P6090395,,,Tue Jun 09 15:12:46 CEST 2009
16.14591,43.450813,28671113@N05,Veliki Drvenik 14.06 (148),,,Sun Jun 14 14:04:03 CEST 2009
18.130016,42.637558,51226680@N03,"Dubrovnik, Croatia (Hrvatska)",croatia;dubrovnik;dubrovnic,,Thu Jun 18 01:01:19 CEST 2009
16.145996,43.451283,28671113@N05,Drvenik 10.6 (161),,,Wed Jun 10 12:34:11 CEST 2009
16.19831,44.033554,54262811@N00,Dog exhibition,knin,,Sat Jun 13 14:27:12 CEST 2009
16.144794,43.450302,28671113@N05,Drvenik 10.6 (210),,,Wed Jun 10 14:28:10 CEST 2009
18.122463,42.625748,91219041@N00,Clear Adriatic,blue;sea;green;water;croatia;clear;dubrovnik;lokrum,,Sat Jun 20 09:11:15 CEST 2009
18.097229,42.647594,52631484@N05,Sunbath in Dubrovnik 1,beach;girl;nikon;croatia;sunbath;fortress;dubrovnik;rampart,,Sat Jun 20 14:39:26 CEST 2009
16.14591,43.450813,28671113@N05,Veliki Drvenik 14.06 (148),,,Sun Jun 14 14:04:03 CEST 2009
18.08487,42.649616,52631484@N05,Sunbath in Dubrovnik 2,beach;girl;nikon;croatia;sunbath;fortress;dubrovnik;rampart,,Sat Jun 20 12:11:28 CEST 2009
16.265259,43.49328,24406021@N07,Trogir-25,,,Wed Jun 17 21:14:22 CEST 2009
18.109728,42.642456,52631484@N05,Bell towers in Dubrovnik,roof;orange;nikon;croatia;belltower;dubrovnik,,Fri Jun 19 09:50:27 CEST 2009
18.09311,42.64709,52631484@N05,Splash,summer;game;wet;pier;kid;nikon;croatia;wave;été;vague;enfant;quai;2009;dubrovnik;jeu;croatie;mouillé;d90;éclaboussure;flickrchallengegroup,,Sat Jun 20 14:37:46 CEST 2009
18.115082,42.63172,64789436@N06,100_2077_exposure,croatia;dubrovnik;lokrum,,Tue Jun 09 15:24:40 CEST 2009
15.133366,43.906487,39641739@N03,Sonnenuntergang,sunset;urlaub;2009;kroatien,,Thu Jun 11 19:34:33 CEST 2009
18.110113,42.64184,51226680@N03,Dubrovnik street,street;stairs;croatia;dubrovnik;adriatic;hrvatska,,Thu Jun 18 05:03:07 CEST 2009
18.109589,42.641537,64789436@N06,100_2169_exposure,dubrovnik,,Thu Jun 11 16:46:34 CEST 2009
18.130016,42.637558,51226680@N03,"Dubrovnik, Croatia (Hrvatska)",croatia;dubrovnik;dubrovnic,,Thu Jun 18 01:01:19 CEST 2009
16.19831,44.033554,54262811@N00,Dog exhibition,knin,,Sat Jun 13 14:27:12 CEST 2009
18.109394,42.64117,51226680@N03,Dubrovnik birds,tower;birds;croatia;dubrovnik;adriatic;hrvatska,,Thu Jun 18 04:10:27 CEST 2009
16.4749,43.5387,12588700@N00,P6100474,,,Wed Jun 10 13:56:25 CEST 2009
16.4749,43.5387,12588700@N00,P6100483,,,Wed Jun 10 14:00:12 CEST 2009
18.109074,42.64134,54133468@N05,JuneWestern Balkans 013,,,Mon Jun 15 09:22:42 CEST 2009
16.4749,43.5387,12588700@N00,P6100477,,,Wed Jun 10 13:57:29 CEST 2009
15.042858,44.1561,54133468@N05,JuneWestern Balkans 011,,,Thu Jun 11 15:19:35 CEST 2009
18.109074,42.64134,54133468@N05,JuneWestern Balkans 014,,,Tue Jun 16 19:49:44 CEST 2009
15.220227,44.117706,54133468@N05,JuneWestern Balkans 009,sunset,,Wed Jun 10 19:34:40 CEST 2009
16.441727,43.174683,54133468@N05,JuneWestern Balkans 012,,,Sun Jun 14 10:33:35 CEST 2009
16.25164,43.517033,84604543@N00,view over Trogir's roof tops,sea;mountain;church;town;croatia;trogir;brigroof,,Fri Jun 12 12:41:41 CEST 2009
18.114653,42.641308,52631484@N05,View of Dubrovnik,nikon,,Sat Jun 20 09:47:59 CEST 2009
16.2992,43.5393,80830567@N08,227 Croatia - Split  - 44,europe;balkans;unescosite,,Tue Jun 09 16:32:02 CEST 2009
16.615446,43.304195,52631484@N05,Bell tower of Lozisca,church;landscape;nikon;village;croatia;bracisland;lozisca;belltover;flickrchallengegroup,,Wed Jun 17 11:25:12 CEST 2009
16.249422,43.515694,12588700@N00,P6100499,,,Wed Jun 10 16:13:35 CEST 2009
18.094421,42.650665,80830567@N08,230 Croatia - Dubrovnik - 19,europe;balkans;unescosite,,Fri Jun 12 10:39:30 CEST 2009
16.4749,43.5387,12588700@N00,P6100479,,,Wed Jun 10 13:58:02 CEST 2009
16.249422,43.515694,12588700@N00,P6100507,,,Wed Jun 10 17:23:46 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3189,wedding;croatia;korcula,,Fri May 29 09:49:21 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3195,wedding;croatia;korcula,,Fri May 29 09:57:11 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3224,wedding;croatia;korcula,,Fri May 29 10:21:08 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3193,wedding;croatia;korcula,,Fri May 29 09:56:52 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3221,wedding;croatia;korcula,,Fri May 29 10:20:21 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3229,wedding;croatia;korcula,,Fri May 29 10:22:40 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3215,wedding;croatia;korcula,,Fri May 29 10:19:18 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3223,wedding;croatia;korcula,,Fri May 29 10:20:44 CEST 2009
17.13438,42.964462,60084203@N00,IMG_6198,wedding;croatia;korcula,,Fri May 29 14:40:40 CEST 2009
17.13438,42.964462,60084203@N00,IMG_6202,wedding;croatia;korcula,,Fri May 29 14:41:45 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3200,wedding;croatia;korcula,,Fri May 29 10:13:14 CEST 2009
17.13438,42.964462,60084203@N00,IMG_6200,wedding;croatia;korcula,,Fri May 29 14:41:23 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3198,wedding;croatia;korcula,,Fri May 29 10:13:02 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3208,wedding;croatia;korcula,,Fri May 29 10:17:23 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3194,wedding;croatia;korcula,,Fri May 29 09:57:05 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3199,wedding;croatia;korcula,,Fri May 29 10:13:09 CEST 2009
16.249937,43.516502,36946790@N06,Trogir_Skyline,world;travel;heritage;canon;geotagged;site;croatia;unesco;trogir;kroatia;hrvatska;dalmatia;geografi;httpwhcunescoorg;reiseliv,,Thu Jun 11 20:52:10 CEST 2009
15.964078,43.86442,16858775@N03,"Can you please work faster on teleportation, I'd appreciate to be there right now.",croatia;croatie;nacionalniparkkrka,,Fri Jun 19 15:49:17 CEST 2009
18.11065,42.64275,12496504@N06,"Dubrovnik, Croatia",billbirtwhistle,,Wed Jun 10 12:34:42 CEST 2009
17.163113,43.182632,50409847@N05,croatie,weather;bad;croatie,,Sat Jun 20 19:01:56 CEST 2009
15.133366,43.906487,39641739@N03,Sonnenuntergang,sunset;urlaub;2009;kroatien,,Thu Jun 11 19:36:33 CEST 2009
18.11065,42.64275,12496504@N06,Croatian Kayaking,travel;canon;kayak;croatia;dubrovnik;billbirtwhistle,,Wed Jun 10 09:50:48 CEST 2009
15.133366,43.906487,39641739@N03,Sonnenuntergang,sunset;urlaub;2009;finja;kroatien,,Thu Jun 11 19:25:00 CEST 2009
15.133366,43.906487,39641739@N03,Sonnenuntergang,sunset;urlaub;2009;kroatien,,Thu Jun 11 19:39:52 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3209,wedding;croatia;korcula,,Fri May 29 10:17:25 CEST 2009
17.13438,42.964462,60084203@N00,IMG_6204,wedding;croatia;korcula,,Fri May 29 14:43:04 CEST 2009
16.475542,43.502,63109466@N03,,,,Thu Jun 11 02:08:24 CEST 2009
17.13438,42.964462,60084203@N00,IMG_3210,wedding;croatia;korcula,,Fri May 29 10:18:14 CEST 2009
18.116308,42.630627,64789436@N06,100_2076_exposure,croatia;dubrovnik;lokrum,,Tue Jun 09 15:24:26 CEST 2009
18.111391,42.641537,52631484@N05,le sphinx de Dubrovnik,bw;sphinx;cat;kitten;chat;noiretblanc;nb;gato;katze;dubrovnik;croatie;flickrchallengegroup;thechallengegame,,Sat Jun 20 15:59:23 CEST 2009
18.108,42.639942,91219041@N00,Walls of Dubrovnik,stone;croatia;walls;dubrovnik,,Fri Jun 19 12:37:01 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5866,june;croatia;oldtown;2009;dubrovnik,,Sat Jun 20 11:26:07 CEST 2009
18.129972,42.63964,64606699@N00,Dubrovnik,croatia;balkans;dubrovnik;wallpapr;favouritewallpapr,,Thu Jun 11 11:52:19 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5829,june;croatia;oldtown;2009;dubrovnik,,Fri Jun 19 19:46:14 CEST 2009
18.112389,42.639824,33642889@N03,IMG_3134,coast;terracotta;croatia;oldtown;dubrovnik;adriatic,,Wed Jun 10 06:58:42 CEST 2009
18.111197,42.641808,64606699@N00,Dubrovnik,croatia;balkans;dubrovnik;wallpapr;favouritewallpapr,,Thu Jun 11 14:44:51 CEST 2009
18.10962,42.64258,33642889@N03,IMG_3092,sea;coast;croatia;oldtown;dubrovnik,,Wed Jun 10 06:31:13 CEST 2009
18.10831,42.643112,33642889@N03,IMG_3112,coast;terracotta;croatia;oldtown;dubrovnik;adriatic,,Wed Jun 10 06:42:43 CEST 2009
18.010712,42.673664,47912118@N00,Huge Grasshopper,holiday;june;europe;croatia;grasshopper;2009;kolocep,,Fri Jun 12 14:35:59 CEST 2009
18.018179,42.66975,47912118@N00,Evidence of a fantastic lunch,holiday;fish;june;europe;croatia;bones;2009;kolocep;gornjecela,,Sat Jun 13 15:29:19 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5884,june;croatia;oldtown;2009;dubrovnik,,Sat Jun 20 13:52:11 CEST 2009
18.005304,42.678177,47912118@N00,"Sunset, Kolocep",sunset;holiday;june;europe;croatia;2009;kolocep,,Fri Jun 12 20:21:54 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5874,june;croatia;oldtown;2009;dubrovnik,,Sat Jun 20 11:54:13 CEST 2009
18.107775,42.641968,7344912@N05,IMG_5888,june;croatia;oldtown;2009;dubrovnik;cloisters;dominicanmonastery,,Sat Jun 20 14:16:52 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5862,june;croatia;oldtown;2009;dubrovnik,,Sat Jun 20 11:05:52 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5882,june;croatia;oldtown;2009;dubrovnik,,Sat Jun 20 12:08:22 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Roof Tops 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 05:19:26 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik City,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:32 CEST 2009
16.106644,43.08594,69103485@N00,Croatia,mare;croatia;croazia;gabbiano;traghetto;jadrolinja;estate09;anconaspalato;spalatovis,,Sun Jun 14 11:26:01 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Stairs,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 06:24:26 CEST 2009
18.107529,42.641064,49288134@N05,Dubrovnik University grounds,,,Thu Jun 18 08:10:39 CEST 2009
16.145996,43.451283,28671113@N05,Drvenik 10.6 (161),,,Wed Jun 10 12:34:11 CEST 2009
18.107529,42.641064,49288134@N05,Dubnrovnik alleys,,,Thu Jun 18 07:55:21 CEST 2009
16.426792,43.515816,49288134@N05,Split,,,Thu Jun 18 16:03:03 CEST 2009
18.107775,42.641968,7344912@N05,IMG_5889,june;croatia;oldtown;2009;dubrovnik;cloisters;dominicanmonastery,,Sat Jun 20 14:17:34 CEST 2009
18.10962,42.64258,33642889@N03,IMG_3102,sea;coast;croatia;oldtown;dubrovnik,,Wed Jun 10 06:37:36 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Lighthouse,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:17:25 CEST 2009
18.107775,42.641968,7344912@N05,IMG_5892,june;croatia;oldtown;2009;dubrovnik;cloisters;dominicanmonastery,,Sat Jun 20 14:39:56 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Harbor,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:49 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik City 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:18:48 CEST 2009
18.109201,42.639957,48929439@N08,Dubrovnik Harbor 2,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 09:57:16 CEST 2009
18.109201,42.639957,48929439@N08,IMG_5358,mediterranean;croatia;dubrovnik;cruiseport,,Thu Jun 11 12:10:03 CEST 2009
15.222099,44.116806,25110387@N08,Zadar,juni;croatia;reis;zadar;2009;kroatie,,Wed Jun 17 15:41:47 CEST 2009
15.890189,43.736755,25110387@N08,Sibenik,juni;croatia;reis;2009;sibenik;kroatie,,Thu Jun 18 22:18:03 CEST 2009
15.223445,44.304688,43015370@N06,,croatia;pag;vlašići,,Tue Jun 16 19:00:41 CEST 2009
15.220334,44.116814,25110387@N08,Zadar,juni;croatia;reis;zadar;2009;kroatie,,Wed Jun 17 17:31:42 CEST 2009
16.690893,43.442795,86417856@N00,In Omiš harbour,sea;canon;eos;harbour;croatia;hrvatska;30d;dalmatia;kroatien;chorvatsko;omiš;is“;„1755,,Tue Jun 09 15:34:54 CEST 2009
15.964593,43.805607,24482362@N05,Krka (Croatie),water;landscape;eau;europe;lac;paysage;cascade;forêt;croatie;krka,,Thu Jun 11 12:58:49 CEST 2009
16.333193,43.549652,25110387@N08,Villa Kristalia,juni;croatia;reis;villa;2009;kroatie;kristalia,,Fri Jun 19 22:29:31 CEST 2009
15.220613,44.30644,43015370@N06,,tree;lumix;arbre;pag;croatie;muret;crotia,,Tue Jun 16 18:11:18 CEST 2009
15.222887,44.114983,43015370@N06,,sea;mer;croatia;seafront;zadar;mouette;croatie,,Mon Jun 15 13:30:56 CEST 2009
16.253672,43.516624,48256552@N05,Man and City,boat;croatia;trogir;hrvatska;stjepan;chatedral;vego;stjepanvego,,Sat Jun 13 07:23:47 CEST 2009
15.889223,43.736687,25110387@N08,Sibenik,juni;croatia;reis;2009;sibenik;kroatie,,Fri Jun 19 11:13:32 CEST 2009
15.223585,44.11413,43015370@N06,,sunset;sea;mer;croatia;pêcheur;zadar;coucherdesoleil;croatie,,Mon Jun 15 19:29:46 CEST 2009
15.889148,43.735905,25110387@N08,Sibenik,juni;croatia;reis;2009;sibenik;kroatie,,Fri Jun 19 10:24:31 CEST 2009
15.889706,43.73708,25110387@N08,Sibenik,juni;croatia;reis;2009;sibenik;kroatie,,Fri Jun 19 11:27:17 CEST 2009
15.21321,44.138733,25110387@N08,Zadar,juni;croatia;reis;zadar;2009;kroatie,,Wed Jun 17 21:13:47 CEST 2009
15.889148,43.735905,25110387@N08,Sibenik,juni;croatia;reis;2009;sibenik;kroatie,,Fri Jun 19 11:00:24 CEST 2009
18.108343,42.642933,64606699@N00,Dubrovnik,croatia;balkans;dubrovnik;wallpapr;favouritewallpapr,,Thu Jun 11 15:46:00 CEST 2009
18.110456,42.64107,64606699@N00,Croatia,croatia;balkans;dubrovnik;wallpapr;stradun;favouritewallpapr,,Fri Jun 12 13:08:48 CEST 2009
18.127163,42.63113,7853873@N07,JeMaSa,yacht;luxury;dubrovnik,,Mon Jun 15 15:14:45 CEST 2009
18.107141,42.641556,64606699@N00,Dubrovnik,croatia;balkans;dubrovnik;wallpapr;favouritewallpapr,,Thu Jun 11 16:01:58 CEST 2009
18.005304,42.678177,47912118@N00,Donje Celo,holiday;beach;june;europe;kayak;croatia;2009;kolocep;donjecelo,,Sat Jun 13 20:10:10 CEST 2009
18.11388,42.643112,28462387@N08,,travel;croatia;dubrovnik,,Sat Jun 13 15:04:27 CEST 2009
18.018179,42.66975,47912118@N00,Gornje Cela,holiday;beach;june;europe;croatia;2009;kayaks;kolocep;gornjecela,,Sat Jun 13 14:56:45 CEST 2009
15.180788,44.23407,65316437@N00,"Tree and St. Nicolas Church in Prahulje Fields near Nin, Croatia",sunset;sun;tree;church;field;grass;saint;st;rural;countryside;sundown;nicola;country;nin;hill;croatia;medieval;nicholas;nicolas;fields;romantic;setting;romanesque;zadar;middleages;hilltop;nikolas;warmlight;mediaeval;lateafternoon;grassy;dalmatia;earthen;,,Thu Jun 18 17:22:24 CEST 2009
16.333193,43.549652,25110387@N08,Villa Kristalia,juni;croatia;reis;villa;2009;kroatie;kristalia,,Fri Jun 19 20:05:20 CEST 2009
16.33388,43.54796,25110387@N08,Villa Kristalia,juni;croatia;reis;villa;2009;kroatie;kristalia,,Sat Jun 20 11:15:13 CEST 2009
18.108816,42.64264,86417856@N00,Dubrovnik,city;panorama;architecture;canon;eos;croatia;dubrovnik;hrvatska;30d;dalmatia;kroatien;chorvatsko;„1755is“,,Thu Jun 11 13:01:02 CEST 2009
16.333193,43.549652,25110387@N08,Villa Kristalia,juni;croatia;reis;villa;2009;kroatie;kristalia,,Fri Jun 19 20:06:28 CEST 2009
16.438593,43.50791,86417856@N00,Shopping arcade in old Split,architecture;canon;eos;arcade;croatia;split;hrvatska;30d;kroatien;chorvatsko;„1755is“,,Fri Jun 12 08:57:32 CEST 2009
18.010712,42.673664,47912118@N00,Huge Grasshopper,holiday;june;europe;croatia;grasshopper;2009;kolocep,,Fri Jun 12 14:35:38 CEST 2009
18.109728,42.63994,64606699@N00,Croatia,croatia;balkans;dubrovnik;wallpapr;favouritewallpapr,,Thu Jun 11 17:30:51 CEST 2009
18.105984,42.64193,86417856@N00,"""Mirror mirror on the wall..""",street;woman;canon;eos;mirror;croatia;dubrovnik;hrvatska;30d;kroatien;chorvatsko;„1755is“,,Thu Jun 11 13:29:48 CEST 2009
18.11963,42.628403,7344912@N05,IMG_5785,june;croatia;2009;dubrovnik;lokrum,,Fri Jun 19 13:17:01 CEST 2009
18.108473,42.641884,13796911@N00,Dubrovnik,croatia;dubrovnik,,Thu Jun 11 15:58:18 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5614,june;croatia;oldtown;2009;dubrovnik,,Thu Jun 18 09:49:25 CEST 2009
18.11963,42.628403,7344912@N05,IMG_5788,june;croatia;2009;dubrovnik;lokrum;tritoncross,,Fri Jun 19 15:28:06 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5601,june;croatia;oldtown;2009;dubrovnik,,Wed Jun 17 17:18:43 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5634,june;croatia;oldtown;2009;dubrovnik;lovrijenacfort,,Thu Jun 18 10:13:07 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5599,june;croatia;oldtown;2009;dubrovnik,,Wed Jun 17 17:10:31 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5608,june;croatia;oldtown;2009;dubrovnik,,Wed Jun 17 17:29:00 CEST 2009
18.107828,42.64055,86417856@N00,Red roofs of Dubrovnik,roof;canon;eos;croatia;unesco;dubrovnik;hrvatska;30d;dalmatia;1755is,,Thu Jun 11 12:53:59 CEST 2009
15.339875,43.765747,20937283@N07,Piskera,mare;croatia;croazia;isole;arcipelago;kornati;incoronate,,Sat Jun 20 10:11:40 CEST 2009
18.108644,42.6415,7344912@N05,IMG_5849,june;croatia;oldtown;2009;dubrovnik;stradun;stblaisechurch,,Fri Jun 19 22:09:37 CEST 2009
